# 2003 081 13:15:05 1.0025 03081131505 11320000 010000 60C3104 01121 120 908 4151 324 002 1229
#            Time      Freq     Range  Polarize     Noise   Doppler        Az        Zn  Ampltude     Phase
2003 081 13:15:59   11.9025   585.000   -90.000     6.000     6.250     0.000     0.000    48.000     0.000
2003 081 13:15:59   11.9025   590.000   -90.000     6.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:15:59   11.9025   595.000   -90.000     6.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:15:59   11.9025   600.000   -90.000     6.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:15:59   11.9025   605.000   -90.000     6.000    -3.125     0.000     0.000    42.000     0.000
2003 081 13:15:59   11.9025   610.000   -90.000     6.000    -1.562     0.000     0.000    42.000     0.000
2003 081 13:15:59   11.9025   615.000   -90.000     6.000     6.250     0.000     0.000    48.000     0.000
2003 081 13:15:59   11.9025   620.000   -90.000     6.000    -1.562     0.000     0.000    48.000     0.000
2003 081 13:15:59   11.9025   625.000   -90.000     6.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:15:59   11.9025   630.000   -90.000     6.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:15:59   11.9025   635.000   -90.000     6.000    -6.250     0.000     0.000    48.000     0.000
2003 081 13:15:59   11.9025   640.000   -90.000     6.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:15:59   11.9025   645.000   -90.000     6.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:15:59   11.9025   650.000   -90.000     6.000     6.250     0.000     0.000    48.000     0.000
2003 081 13:15:59   11.9025   655.000   -90.000     6.000    -1.562     0.000     0.000    42.000     0.000
2003 081 13:15:59   11.9025   660.000   -90.000     6.000    -6.250     0.000     0.000    48.000     0.000
2003 081 13:15:59   11.9025   665.000   -90.000     6.000    -4.688     0.000     0.000    42.000     0.000
2003 081 13:15:59   11.9025   670.000   -90.000     6.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:15:59   11.9025   675.000   -90.000     6.000     1.562     0.000     0.000    42.000     0.000
2003 081 13:15:59   11.9025   680.000   -90.000     6.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:15:59   11.9025   685.000   -90.000     6.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:15:59   11.9025   690.000   -90.000     6.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:15:59   11.9025   695.000   -90.000     6.000    -6.250     0.000     0.000    42.000     0.000
 
#            Time      Freq     Range  Polarize     Noise   Doppler        Az        Zn  Ampltude     Phase
2003 081 13:16:00   12.0125    60.000   -90.000     6.000    -4.688     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125    65.000   -90.000     6.000     6.250     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125    70.000   -90.000     6.000     6.250     0.000     0.000    36.000     0.000
2003 081 13:16:00   12.0125    75.000   -90.000     6.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125    80.000   -90.000     6.000    -6.250     0.000     0.000    36.000     0.000
2003 081 13:16:00   12.0125    85.000   -90.000     6.000    -6.250     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125    90.000   -90.000     6.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125    95.000   -90.000     6.000     1.562     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   100.000   -90.000     6.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   105.000   -90.000     6.000     6.250     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   110.000   -90.000     6.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   115.000   -90.000     6.000     6.250     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   120.000   -90.000     6.000    -1.562     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   125.000   -90.000     6.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   130.000   -90.000     6.000     3.125     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   135.000   -90.000     6.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   140.000   -90.000     6.000    -6.250     0.000     0.000    36.000     0.000
2003 081 13:16:00   12.0125   145.000   -90.000     6.000    -6.250     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   150.000   -90.000     6.000    -6.250     0.000     0.000    36.000     0.000
2003 081 13:16:00   12.0125   155.000   -90.000     6.000     6.250     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   160.000   -90.000     6.000     3.125     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   165.000   -90.000     6.000    -6.250     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   170.000   -90.000     6.000     1.562     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   175.000   -90.000     6.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   180.000   -90.000     6.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   185.000   -90.000     6.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   190.000   -90.000     6.000     3.125     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   195.000   -90.000     6.000    -1.562     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   200.000   -90.000     6.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   205.000   -90.000     6.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   210.000   -90.000     6.000    -6.250     0.000     0.000    36.000     0.000
2003 081 13:16:00   12.0125   215.000   -90.000     6.000    -3.125     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   220.000   -90.000     6.000     6.250     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   225.000   -90.000     6.000     3.125     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   230.000   -90.000     6.000    -6.250     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   235.000   -90.000     6.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   240.000   -90.000     6.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   245.000   -90.000     6.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   250.000   -90.000     6.000    -1.562     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   255.000   -90.000     6.000     1.562     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   260.000   -90.000     6.000     4.688     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   265.000   -90.000     6.000     6.250     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   270.000   -90.000     6.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   275.000   -90.000     6.000     1.562     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   280.000   -90.000     6.000    -6.250     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   285.000   -90.000     6.000     6.250     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   290.000   -90.000     6.000    -3.125     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   295.000   -90.000     6.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   300.000   -90.000     6.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   305.000   -90.000     6.000    -1.562     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   310.000   -90.000     6.000     4.688     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   315.000   -90.000     6.000    -1.562     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   320.000   -90.000     6.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   325.000   -90.000     6.000    -6.250     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   330.000   -90.000     6.000    -1.562     0.000     0.000    36.000     0.000
2003 081 13:16:00   12.0125   335.000   -90.000     6.000     6.250     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   340.000   -90.000     6.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   345.000   -90.000     6.000     6.250     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   350.000   -90.000     6.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   355.000   -90.000     6.000     6.250     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   360.000   -90.000     6.000     1.562     0.000     0.000    66.000     0.000
2003 081 13:16:00   12.0125   365.000   -90.000     6.000     1.562     0.000     0.000    72.000     0.000
2003 081 13:16:00   12.0125   370.000   -90.000     6.000     1.562     0.000     0.000    60.000     0.000
2003 081 13:16:00   12.0125   375.000   -90.000     6.000    -6.250     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   380.000   -90.000     6.000    -3.125     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   385.000   -90.000     6.000     6.250     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   390.000   -90.000     6.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   395.000   -90.000     6.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   400.000   -90.000     6.000    -6.250     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   405.000   -90.000     6.000    -6.250     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   410.000   -90.000     6.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   415.000   -90.000     6.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   420.000   -90.000     6.000     3.125     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   425.000   -90.000     6.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   430.000   -90.000     6.000    -4.688     0.000     0.000    36.000     0.000
2003 081 13:16:00   12.0125   435.000   -90.000     6.000     6.250     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   440.000   -90.000     6.000    -3.125     0.000     0.000    36.000     0.000
2003 081 13:16:00   12.0125   445.000   -90.000     6.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   450.000   -90.000     6.000     3.125     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   455.000   -90.000     6.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   460.000   -90.000     6.000    -1.562     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   465.000   -90.000     6.000    -6.250     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   470.000   -90.000     6.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   475.000   -90.000     6.000     3.125     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   480.000   -90.000     6.000     6.250     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   485.000   -90.000     6.000     1.562     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   490.000   -90.000     6.000    -1.562     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   495.000   -90.000     6.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   500.000   -90.000     6.000    -1.562     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   505.000   -90.000     6.000    -6.250     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   510.000   -90.000     6.000     6.250     0.000     0.000    36.000     0.000
2003 081 13:16:00   12.0125   515.000   -90.000     6.000    -6.250     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   520.000   -90.000     6.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   525.000   -90.000     6.000     1.562     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   530.000   -90.000     6.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   535.000   -90.000     6.000     6.250     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   540.000   -90.000     6.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   545.000   -90.000     6.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   550.000   -90.000     6.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   555.000   -90.000     6.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   560.000   -90.000     6.000     1.562     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   565.000   -90.000     6.000     6.250     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   570.000   -90.000     6.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   575.000   -90.000     6.000     6.250     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   580.000   -90.000     6.000    -6.250     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   585.000   -90.000     6.000     6.250     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   590.000   -90.000     6.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   595.000   -90.000     6.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   600.000   -90.000     6.000    -6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   605.000   -90.000     6.000     6.250     0.000     0.000    48.000     0.000
2003 081 13:16:00   12.0125   610.000   -90.000     6.000    -1.562     0.000     0.000    36.000     0.000
2003 081 13:16:00   12.0125   615.000   -90.000     6.000     6.250     0.000     0.000    42.000     0.000
2003 081 13:16:00   12.0125   620.000   -90.000     6.000     1.562     0.000     0.000    36.000     0.000
